0.023992,0.062324
0.023977,0.06346
0.024083,0.062714
0.024133,0.063546
0.024066,0.06335
0.024233,0.064144
0.024395,0.06587
0.024459,0.064625
0.024605,0.065318
0.023962,0.061842
0.022027,0.062316
0.024001,0.062499
0.025015,0.064694
0.024938,0.066058
0.024481,0.065713
0.025108,0.06208
0.022437,0.061452
0.025328,0.061256
0.022676,0.063537
0.025628,0.061666
0.022835,0.066298
0.025598,0.067803
0.026058,0.066719
0.022896,0.06222
0.023154,0.068595
0.0261,0.069339
0.02661,0.069297
0.026162,0.06733
0.026728,0.071401
0.026289,0.067439
0.023687,0.063666
0.023734,0.063502
0.023857,0.063587
0.023807,0.063601
0.023955,0.063197
0.023989,0.066207
0.024252,0.069815
0.024106,0.065252
0.024275,0.065803
0.024261,0.065407
0.024445,0.065263
0.024504,0.066085
0.024646,0.068673
0.024601,0.067032
0.024726,0.066329
0.024669,0.065957
0.024846,0.067735
0.024886,0.066425
0.025031,0.068449
0.025089,0.068707
0.025219,0.06843
0.025182,0.067891
0.025288,0.068204
0.025475,0.068149
0.025509,0.068322
0.025484,0.068887
0.025635,0.069752
0.025666,0.071759
0.02902,0.076119
0.029176,0.076496
0.029576,0.077508
0.029583,0.078393
0.0296,0.070495
0.026171,0.070123
0.026303,0.071832
0.026459,0.072425
0.026657,0.072141
0.026839,0.071722
0.026853,0.071552
0.026759,0.072153
0.026812,0.072107
0.027078,0.072949
0.027071,0.073269
0.027145,0.071891
0.027328,0.072738
0.027417,0.071586
0.027408,0.074052
0.027653,0.074924
0.02765,0.074726
0.027727,0.075818
0.027756,0.075524
0.027985,0.075037
0.027859,0.075392
0.028089,0.075244
0.028138,0.075576
0.028347,0.077203
0.0288,0.076668
0.028416,0.076754
0.029609,0.078395
0.032133,0.079031
0.028762,0.080209
0.032784,0.085856
0.032433,0.083527
0.033057,0.085569
0.032526,0.086789
0.032901,0.087351
0.032937,0.085708
0.033384,0.085309
0.031291,0.08258
0.031056,0.081142
